advmean,advstd,best_ret,epcount,eprew,ev_ext,ev_int,int_coeff_effective,mem_available,n_rooms,n_updates,opt_approxkl,opt_auxloss,opt_clipfrac,opt_ent,opt_featvar,opt_gradnorm,opt_maxfeat,opt_maxkl,opt_pg,opt_tot,opt_vf,recent_ext_mean,reset_counter,retextmean,retextstd,retintmean,retintstd,rewintmax_norm,rewintmax_unnorm,rewintmean_norm,rewintmean_unnorm,rewintstd_unnorm,rnd_decay,rooms,tcount,time_elapsed,tps,vpredextmean,vpredextstd,vpredintmean,vpredintstd,wait_step,wait_update,eplen,eprooms,rewtotal
0.64420915,0.26581156,-inf,0,nan,-0.9289263486862183,-0.0005630254745483398,1.0,930831814656,0,1,0.0036919704,0.45572785,0.2763672,2.8867698,0.33232594,3.846332,4.0390873,0.019346073,-0.64738876,-0.07548615,0.11906153,0.0,0,0.00064124045,0.00013153533,0.6457517,0.2657741,0.1051083,2.0971336,0.044765003,0.89315677,0.4094592,1.0,[],0,226.44517350196838,18.08830983095796,0.0007537937,0.00022931382,0.0013175142,0.00028430787,157.84532856941223,142.11121225357056,,,
0.29717374,0.14126074,0.0,2,0.0,-1.0,-0.029771804809570312,1.0,916767113216,1,2,0.0054775667,0.3219946,0.23925781,2.8741693,0.2616285,2.7849324,4.057616,0.07379588,-0.2652113,0.07679421,0.022885084,0.0,0,-0.001553429,0.00017003059,0.58181036,0.13918133,0.058793053,1.0542626,0.023031984,0.4130039,0.20714833,1.0,[1],451,389.6558749675751,25.096394273807068,-0.0018046753,0.0002710113,0.28513914,0.017062305,163.20650386810303,149.25931525230408,225.5,1.0,0.0
0.2422047,0.14767501,0.0,9,0.0,-0.21384453773498535,-0.034937262535095215,1.0,903727009792,1,3,0.00086550403,0.35815543,0.0,2.8742177,0.33809146,0.6623865,3.8977304,0.005168712,-0.27180588,0.097133756,0.013658446,0.0,0,-0.0028144466,0.00037664644,0.943099,0.14509894,0.061101403,0.9542375,0.023430994,0.36592832,0.19880122,1.0,[1],2731,538.6461067199707,27.491734504678327,-0.0033595983,0.00024426397,0.7019846,0.024400407,148.98311829566956,135.6081042289734,303.44444444444446,1.0,0.0
0.21760392,0.13339275,0.0,17,0.0,-0.04051971435546875,-0.06583797931671143,1.0,899395862528,1,4,0.0025603187,0.30389565,0.13378906,2.8709,0.3067359,2.4837108,4.8336153,0.011426656,-0.19712299,0.119323984,0.01542222,0.0,0,-0.0026099496,0.00037493673,1.2359486,0.12910517,0.059615154,0.8634237,0.02465785,0.35712683,0.17835395,1.0,[1],6261,697.4436511993408,25.79384965384435,-0.0031021254,0.00020851592,1.0193291,0.026732685,158.7928957939148,144.89462661743164,368.29411764705884,1.0,0.0
0.15872894,0.12176078,0.0,29,0.0,-0.016710400581359863,-0.08454489707946777,1.0,894711554048,1,5,0.0022016428,0.31445706,0.08203125,2.867942,0.3573221,1.124849,4.886947,0.005595499,-0.18146628,0.13817224,0.008049397,0.0,0,-0.0017221305,0.00029040265,1.484274,0.1169226,0.060917344,0.83358157,0.023764739,0.32519227,0.16269974,1.0,[1],12829,866.9250829219818,24.167839263378234,-0.0020591703,0.00016981924,1.3262192,0.032288432,169.47595047950745,152.77785563468933,442.37931034482756,1.0,0.0
0.09068982,0.12250223,0.0,38,0.0,-0.048187255859375,-0.04366457462310791,1.0,894984597504,1,6,0.0016017744,0.24392359,0.04296875,2.8661695,0.2856698,1.7077905,4.0461903,0.009341804,-0.056976676,0.19240904,0.008328305,0.0,0,-0.0009092295,0.0001452888,1.6465881,0.119922645,0.0596549,0.7909516,0.021633117,0.28682888,0.15322296,1.0,[1],16741,1030.4435601234436,25.049157098266576,-0.0010812354,0.00011047901,1.5562421,0.02398482,163.51120448112488,147.89463758468628,440.55263157894734,1.0,0.0
0.04421089,0.10910378,0.0,45,0.0,-0.21007883548736572,-0.03085148334503174,1.0,894193364992,1,7,0.0011795282,0.23230651,0.087890625,2.8639982,0.29737127,0.6562206,4.474061,0.0070396136,-0.041142896,0.19409373,0.005794124,0.0,0,-0.00083963695,0.00011889783,1.7249374,0.1074704,0.056817766,0.7457222,0.019777087,0.25957045,0.13902606,1.0,[1],19035,1196.2213726043701,24.707769413512533,-0.0009972928,9.117859e-05,1.681042,0.016360018,165.7701060771942,147.98627519607544,423.0,1.0,0.0
0.038376715,0.10625466,0.0,54,0.0,-0.18422114849090576,-0.028130650520324707,1.0,892741074944,1,8,0.0016770128,0.22837912,0.0703125,2.857062,0.3210025,0.8952768,4.0907283,0.014874488,-0.01799227,0.21345907,0.005929294,0.0,0,-0.0008454137,0.00013201791,1.7867299,0.10481527,0.057303656,0.7477689,0.019930502,0.26007783,0.13924612,1.0,[1],23623,1361.4307894706726,24.79277596158648,-0.0010151872,8.969248e-05,1.7486929,0.014468016,165.207510471344,147.31466913223267,437.462962962963,1.0,0.0
-0.0019042091,0.09822052,0.0,62,0.0,0.0027858614921569824,-0.008662223815917969,1.0,882223677440,1,9,0.00180279,0.2046743,0.091796875,2.8451376,0.31327844,0.31494212,4.0430927,0.011815418,0.012244862,0.21761928,0.0035452594,0.0,0,-0.0035772265,0.0004996742,1.7958591,0.097816676,0.05958342,0.7727262,0.017828077,0.23120898,0.12899008,1.0,[1],27376,1531.1265127658844,24.137319837349754,-0.0043182857,9.168513e-05,1.7992454,0.010742539,169.68473982810974,150.36159706115723,441.5483870967742,1.0,0.0
0.016865691,0.08650248,0.0,77,0.0,0.01967686414718628,-0.03201758861541748,1.0,879613714432,1,10,0.0013237763,0.2234911,0.0,2.836029,0.35247797,0.24673666,4.259386,0.004893844,-0.011006038,0.21396624,0.004317197,0.0,0,-0.0014569608,0.00028116532,1.8142668,0.08518963,0.055218585,0.70976245,0.018954638,0.24363703,0.1198266,1.0,[1],34556,1702.6312129497528,23.882727386530636,-0.0018005337,0.0001000979,1.7980882,0.011141625,171.50807070732117,154.89078283309937,448.7792207792208,1.0,0.0
